"ITTER107","Territorio","TIPO_DATO22","Tipo dato","LOCSTRADALE","Localizzazione dell incidente","INTERSEZIONE","Intersezione","NATURAINCIDENTE","Natura dell incidente","SI_NO","Incidente mortale","ORA","Ora incidente stradale","GIORNOSETT","Giorno della settimana","MESE2","Mese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","10","ottobre","2017","2017",2056,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","10","ottobre","2018","2018",2154,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","11","novembre","2014","2014",2140,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","11","novembre","2015","2015",2008,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","11","novembre","2016","2016",1955,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","11","novembre","2017","2017",2553,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","11","novembre","2018","2018",2267,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","1","gennaio","2014","2014",40,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","1","gennaio","2015","2015",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","1","gennaio","2016","2016",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","1","gennaio","2017","2017",31,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","1","gennaio","2018","2018",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","2","febbraio","2014","2014",18,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","2","febbraio","2015","2015",28,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","2","febbraio","2016","2016",27,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","2","febbraio","2017","2017",21,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","2","febbraio","2018","2018",31,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","3","marzo","2014","2014",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","3","marzo","2015","2015",27,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","3","marzo","2016","2016",31,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","3","marzo","2017","2017",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","3","marzo","2018","2018",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","7","luglio","2014","2014",40,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","7","luglio","2015","2015",55,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","7","luglio","2016","2016",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","7","luglio","2017","2017",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","7","luglio","2018","2018",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","8","agosto","2014","2014",31,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","8","agosto","2015","2015",43,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","8","agosto","2016","2016",28,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","8","agosto","2017","2017",52,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","8","agosto","2018","2018",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","9","settembre","2014","2014",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","9","settembre","2015","2015",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","9","settembre","2016","2016",48,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","9","settembre","2017","2017",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","9","settembre","2018","2018",46,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","10","ottobre","2014","2014",42,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","10","ottobre","2015","2015",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","10","ottobre","2016","2016",25,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","10","ottobre","2017","2017",29,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","10","ottobre","2018","2018",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","4","aprile","2014","2014",2174,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","4","aprile","2015","2015",2551,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","4","aprile","2016","2016",2072,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","4","aprile","2017","2017",2084,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","4","aprile","2018","2018",2010,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","5","maggio","2014","2014",2653,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","5","maggio","2015","2015",2187,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","5","maggio","2016","2016",2129,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","5","maggio","2017","2017",2071,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","5","maggio","2018","2018",2652,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","12","dicembre","2014","2014",1793,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","12","dicembre","2015","2015",2357,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","12","dicembre","2016","2016",2212,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","12","dicembre","2017","2017",1924,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","5","giovedì","12","dicembre","2018","2018",1945,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","4","aprile","2014","2014",25,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","4","aprile","2015","2015",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","4","aprile","2016","2016",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","4","aprile","2017","2017",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","4","aprile","2018","2018",25,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","5","maggio","2014","2014",51,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","5","maggio","2015","2015",25,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","5","maggio","2016","2016",24,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","5","maggio","2017","2017",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","5","maggio","2018","2018",29,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","11","novembre","2014","2014",27,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","11","novembre","2015","2015",30,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","11","novembre","2016","2016",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","11","novembre","2017","2017",45,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","11","novembre","2018","2018",47,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","12","dicembre","2014","2014",45,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","12","dicembre","2015","2015",43,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","12","dicembre","2016","2016",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","12","dicembre","2017","2017",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","5","giovedì","12","dicembre","2018","2018",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","4","aprile","2014","2014",2003,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","4","aprile","2015","2015",2044,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","4","aprile","2016","2016",2664,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","4","aprile","2017","2017",2080,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","4","aprile","2018","2018",2161,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","4","aprile","2014","2014",43,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","4","aprile","2015","2015",31,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","4","aprile","2016","2016",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","4","aprile","2017","2017",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","4","aprile","2018","2018",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","5","maggio","2014","2014",2809,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","5","maggio","2015","2015",2618,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","5","maggio","2016","2016",2293,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","5","maggio","2017","2017",2227,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","5","maggio","2018","2018",2259,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","5","maggio","2014","2014",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","5","maggio","2015","2015",46,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","5","maggio","2016","2016",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","5","maggio","2017","2017",30,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","5","maggio","2018","2018",27,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","6","giugno","2014","2014",2333,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","6","giugno","2015","2015",2360,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","6","giugno","2016","2016",2262,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","6","giugno","2017","2017",2834,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","6","giugno","2018","2018",3033,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","6","giugno","2014","2014",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","6","giugno","2015","2015",35,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","6","giugno","2016","2016",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","6","giugno","2017","2017",47,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","6","giugno","2018","2018",39,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","7","luglio","2014","2014",2299,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","7","luglio","2015","2015",2938,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","7","luglio","2016","2016",2937,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","7","luglio","2017","2017",2352,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","7","luglio","2018","2018",2364,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","7","luglio","2014","2014",29,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","7","luglio","2015","2015",52,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","7","luglio","2016","2016",56,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","7","luglio","2017","2017",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","7","luglio","2018","2018",46,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","8","agosto","2014","2014",2203,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","8","agosto","2015","2015",1794,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","8","agosto","2016","2016",1767,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","8","agosto","2017","2017",1896,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","8","agosto","2018","2018",2230,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","8","agosto","2014","2014",41,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","8","agosto","2015","2015",30,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","8","agosto","2016","2016",44,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","8","agosto","2017","2017",37,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","8","agosto","2018","2018",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","9","settembre","2014","2014",2106,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","9","settembre","2015","2015",2170,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","9","settembre","2016","2016",2700,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","9","settembre","2017","2017",2571,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","9","settembre","2018","2018",2107,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","9","settembre","2014","2014",30,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","9","settembre","2015","2015",39,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","9","settembre","2016","2016",50,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","9","settembre","2017","2017",45,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","9","settembre","2018","2018",39,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","10","ottobre","2014","2014",2735,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","10","ottobre","2015","2015",2775,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","10","ottobre","2016","2016",2318,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","10","ottobre","2017","2017",2268,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","10","ottobre","2018","2018",2176,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","10","ottobre","2014","2014",59,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","10","ottobre","2015","2015",45,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","10","ottobre","2016","2016",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","10","ottobre","2017","2017",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","10","ottobre","2018","2018",29,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","11","novembre","2014","2014",2071,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","11","novembre","2015","2015",2047,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","11","novembre","2016","2016",2177,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","11","novembre","2017","2017",2179,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","11","novembre","2018","2018",2454,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","11","novembre","2014","2014",27,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","11","novembre","2015","2015",31,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","11","novembre","2016","2016",36,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","11","novembre","2017","2017",29,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","11","novembre","2018","2018",47,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","12","dicembre","2014","2014",1893,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","12","dicembre","2015","2015",1832,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","12","dicembre","2016","2016",2403,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","12","dicembre","2017","2017",2251,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","12","dicembre","2018","2018",2006,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","12","dicembre","2014","2014",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","12","dicembre","2015","2015",34,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","12","dicembre","2016","2016",40,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","12","dicembre","2017","2017",44,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","12","dicembre","2018","2018",33,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","1","gennaio","2014","2014",2276,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","1","gennaio","2015","2015",2290,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","1","gennaio","2016","2016",2149,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","1","gennaio","2017","2017",1610,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","0","no","99","totale","6","venerdì","1","gennaio","2018","2018",1699,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","1","gennaio","2014","2014",32,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","1","gennaio","2015","2015",40,,
"IT","Italia","ROADACC","incidenti stradali con lesioni alle persone","9","totale","9","totale","9","totale","1","si","99","totale","6","venerdì","1","gennaio","2016","2016",31,,
